id,name,family,safety,suggested_ns_color,confidence,reason
"00b6481f-cdef-4c81-afac-426204059b38","Lumbar Extension/Abdominal Bracing: Abdominal wall maximally bulges anteriorly or laterally, breath holding (loss of soft breath)","Breathe","yellow","Green","low","name matches green pattern /breath/i BUT safety=yellow — may be describing dysfunction, needs review"
"05007908-d7a7-4030-8b4e-3cc34fb2026a","9. Breathing dysfunction / rib cage restriction","Breathe","yellow","Green","low","name matches green pattern /breath/i BUT safety=yellow — may be describing dysfunction, needs review"
"fae59b24-229d-469d-acbf-b8082a75ab65","Soft Breath","Breathe","yellow","Green","low","name matches green pattern /breath/i BUT safety=yellow — may be describing dysfunction, needs review"
"f1afb60c-2fc0-4171-81f7-33dde6c8d3a9","Momentum / Breath-Holding on Sit-to-Stand","Breathe","yellow","Green","low","name matches green pattern /breath/i BUT safety=yellow — may be describing dysfunction, needs review"
"7462d59b-32c0-40a5-9dd5-92c79cfc5995","Forced breath / Check out / Breath thin","Breathe","yellow","Green","low","name matches green pattern /breath/i BUT safety=yellow — may be describing dysfunction, needs review"
"faa94d4c-de91-4f82-954f-7bf1894eef4a","Holding breath / Grabbing / Momentum cheat","Breathe","yellow","Green","low","name matches green pattern /breath/i BUT safety=yellow — may be describing dysfunction, needs review"
"c1c759e1-c065-4ed9-9af3-7d5a7d9d6313","Backwards Farmer’s Walk","Carry","green","Green","low","safety=green, unknown family 'Carry' — defaults Green, needs review"
"18881fa4-b972-4fa4-b83b-abd167a7444b","1-Inch Heel Raise Walks","Carry","green","Green","low","safety=green, unknown family 'Carry' — defaults Green, needs review"
"ca99a324-0de0-4286-b70a-b851c3827da6","Suitcase Carry","Carry","green","Green","low","safety=green, unknown family 'Carry' — defaults Green, needs review"
"370e2c60-c90e-46b4-b700-1be930c15f32","Kettlebell Carry","Carry","green","Green","low","safety=green, unknown family 'Carry' — defaults Green, needs review"
"aa8238bb-8b68-4c20-9e62-95aa5b2aed22","Inchworm","Carry","green","Green","low","safety=green, unknown family 'Carry' — defaults Green, needs review"
"fcba9baf-549f-4511-8c86-0354d14fed1c","Backwards Suitcase Carry","Carry","green","Green","low","safety=green, unknown family 'Carry' — defaults Green, needs review"
"2db83dac-8503-4a8c-9de0-44b4f3e82fc7","Kettlebell Carry Abduction","Carry","green","Green","low","safety=green, unknown family 'Carry' — defaults Green, needs review"
"2b0f1445-a687-4199-9dba-def700a08e0e","Farmer’s Carry","Carry","green","Green","low","safety=green, unknown family 'Carry' — defaults Green, needs review"
"e4be8e62-ab13-4bcf-bbbe-ec3356a13669","Half Knee Kettlebell Carry","Carry","green","Green","low","safety=green, unknown family 'Carry' — defaults Green, needs review"
"c0ef4b19-8ab8-4b8b-b605-7ecb4934d49e","Bottoms Up Kettlebell Carry","Carry","green","Green","low","safety=green, unknown family 'Carry' — defaults Green, needs review"
"15c4d2b6-b6f3-49cb-af1b-2a9f240982d8","Kettlebell Carry Walk","Carry","green","Green","low","safety=green, unknown family 'Carry' — defaults Green, needs review"
"395ea032-c548-466a-baad-10baf65f1efe","Heel Walk","Carry","green","Green","low","safety=green, unknown family 'Carry' — defaults Green, needs review"
"4b8c09fd-f8f9-4d08-b4d8-67a712566a72","Biceps Curl","Core","green","Green","low","ambiguous family 'Core' + safety=green → defaults Green, needs review"
"597c9509-ca1c-4e1e-8ada-64107667e6f3","Definition","Core","green","Green","low","ambiguous family 'Core' + safety=green → defaults Green, needs review"
"f971905f-99a3-46d2-8363-23061962d826","Dumbbell Hip Curl","Core","green","Green","low","ambiguous family 'Core' + safety=green → defaults Green, needs review"
"9f589dce-82ca-4b27-9ab7-fd1a0e1a7476","Reverse Nordic Curl","Core","green","Green","low","ambiguous family 'Core' + safety=green → defaults Green, needs review"
"c2edd75b-04df-4640-bf15-2dc1706b93fe","Stability Ball Glute Bridge","Core","green","Green","low","ambiguous family 'Core' + safety=green → defaults Green, needs review"
"0d639180-7f86-4150-bc64-a691f5d389d1","Straight Legs","Core","green","Green","low","ambiguous family 'Core' + safety=green → defaults Green, needs review"
"61c231de-cc87-42d4-95b9-7c30e09738bc","Banded Biceps Curl","Core","green","Green","low","ambiguous family 'Core' + safety=green → defaults Green, needs review"
"d9a4cddd-e277-4a58-bb8e-df80336bb49f","Banded Half Side Plank Side Kick","Core","green","Green","low","ambiguous family 'Core' + safety=green → defaults Green, needs review"
"32b13f52-ae82-4c76-bda5-a657a5c069d4","Alternate Heel Touches","Core","green","Green","low","ambiguous family 'Core' + safety=green → defaults Green, needs review"
"bcec062e-5a29-4cb4-a703-48f614e2fbdb","Adductor Side Plank","Core","green","Green","low","ambiguous family 'Core' + safety=green → defaults Green, needs review"
"fa568135-ac5d-4a2d-a337-f8a86e33318c","Banded Kick Back Pulses","Core","green","Green","low","ambiguous family 'Core' + safety=green → defaults Green, needs review"
"b548d7d8-f206-4d29-808c-d4db36cfbdaa","Deep Neck Flexor Nods","Core","green","Green","low","ambiguous family 'Core' + safety=green → defaults Green, needs review"
"54ed6978-3c5a-4461-ad6d-871f1c116d0a","Core confidence","Core","green","Green","low","ambiguous family 'Core' + safety=green → defaults Green, needs review"
"6f0f2037-3b83-408b-bf75-22a85b933caa","Banded Side Plank Punch","Core","green","Green","low","ambiguous family 'Core' + safety=green → defaults Green, needs review"
"1fc8639e-a6af-43da-a0cb-65692f36a449","Swiss Ball Dead bug","Core","green","Green","low","ambiguous family 'Core' + safety=green → defaults Green, needs review"
"9dd560d8-3c34-4c69-9ee0-2ddb71209208","A5: Deep Neck Flexor Nods","Core","green","Green","low","ambiguous family 'Core' + safety=green → defaults Green, needs review"
"db278273-11da-48b1-9550-cdd1677ae263","Side Plank Hip Dip","Core","green","Green","low","ambiguous family 'Core' + safety=green → defaults Green, needs review"
"baebd537-54f4-4018-91a8-214fd03ba69d","Leg Raises","Core","green","Green","low","ambiguous family 'Core' + safety=green → defaults Green, needs review"
"ee1fd36b-1877-411d-a705-8b9ef9513241","Dead Bug","Core","green","Green","low","ambiguous family 'Core' + safety=green → defaults Green, needs review"
"3d7ab9ee-d732-4ffb-a386-5e4a9b16f350","Swiss Ball Pass","Core","green","Green","low","ambiguous family 'Core' + safety=green → defaults Green, needs review"
"96b9e5c4-729b-4179-875a-6cbd52a9bef4","Isometric Abdominal Crunch","Core","green","Green","low","ambiguous family 'Core' + safety=green → defaults Green, needs review"
"f9fb2ecd-18d2-4db2-8927-bd6ab202d455","Heel Taps","Core","green","Green","low","ambiguous family 'Core' + safety=green → defaults Green, needs review"
"55b64bb2-f305-4142-939e-b031a7756dcb","Turkish Sit Up","Core","green","Green","low","ambiguous family 'Core' + safety=green → defaults Green, needs review"
"32e42a63-aa42-4855-b52f-5fba2966576d","Banded Side Plank Side Kick","Core","green","Green","low","ambiguous family 'Core' + safety=green → defaults Green, needs review"
"038505f9-0fdf-4234-a5b9-df229854fe31","Kettlebell Side Plank","Core","green","Green","low","ambiguous family 'Core' + safety=green → defaults Green, needs review"
"8dcd0f66-ca11-4b3e-9b6b-0a8b65b843a5","Reverse Cable Curl","Core","green","Green","low","ambiguous family 'Core' + safety=green → defaults Green, needs review"
"e5e4fc0e-3cb1-49b4-9e16-8f9634570fae","McGill Crunch","Core","green","Green","low","ambiguous family 'Core' + safety=green → defaults Green, needs review"
"537d4a0f-b22f-4fd3-a400-ed311e2dd4f1","Cervical Flexion","Core","green","Green","low","ambiguous family 'Core' + safety=green → defaults Green, needs review"
"953bd80b-4371-425b-aeef-0fc263bbafae","High Side Planks","Core","green","Green","low","ambiguous family 'Core' + safety=green → defaults Green, needs review"
"90331a8d-207c-47d9-8eaa-22e8b10affdd","Chinese Back Plank","Core","green","Green","low","ambiguous family 'Core' + safety=green → defaults Green, needs review"
"5af19712-c9f8-457e-89fe-6ede5232e2d6","Side Plank","Core","green","Green","low","ambiguous family 'Core' + safety=green → defaults Green, needs review"
"21a77df2-6284-4581-9104-e665e772e418","Side Crunch","Core","green","Green","low","ambiguous family 'Core' + safety=green → defaults Green, needs review"
"5a71cdc2-30dc-4d0b-b53a-7d3b2d2ac1c4","High Side Plank","Core","green","Green","low","ambiguous family 'Core' + safety=green → defaults Green, needs review"
"8bcd41c5-05f9-4873-bbf0-871c8da1cfa2","Glute Bridge","Core","green","Green","low","ambiguous family 'Core' + safety=green → defaults Green, needs review"
"8915284f-9665-4d24-a4a5-4d05d8d0abf6","Dumbbell Donkey Kick","Core","green","Green","low","ambiguous family 'Core' + safety=green → defaults Green, needs review"
"bf376f39-8991-446a-a79b-75925dc15450","Cable Rope Hammer Curl","Core","green","Green","low","ambiguous family 'Core' + safety=green → defaults Green, needs review"
"0d7e415d-7291-4b71-8e8a-1485c4e6e741","Banded Kick Back","Core","green","Green","low","ambiguous family 'Core' + safety=green → defaults Green, needs review"
"2692d6a0-5130-433d-a45a-5ff51d9b9e22","Side Plank Crunch","Core","green","Green","low","ambiguous family 'Core' + safety=green → defaults Green, needs review"
"8611ee9d-ac7d-42cb-94b5-a49538e855f8","Bosu Ball Tall Plank","Core","green","Green","low","ambiguous family 'Core' + safety=green → defaults Green, needs review"
"557d4f3f-430a-4505-9479-c55a060a0755","Hammer Curl","Core","green","Green","low","ambiguous family 'Core' + safety=green → defaults Green, needs review"
"3194e133-d063-4460-8f61-c3bf47f68247","Straight Bar Cable Curl","Core","green","Green","low","ambiguous family 'Core' + safety=green → defaults Green, needs review"
"6a78ab6b-016b-4071-aca3-6ec355961a2e","Reverse Curl","Core","green","Green","low","ambiguous family 'Core' + safety=green → defaults Green, needs review"
"e52b620d-d3a5-4add-9fdf-9b79ae147caf","Stir The Pot","Core","green","Green","low","ambiguous family 'Core' + safety=green → defaults Green, needs review"
"27e8e436-a6c5-473f-9461-f73dd145f2ef","Half Side Plank","Core","green","Green","low","ambiguous family 'Core' + safety=green → defaults Green, needs review"
"3076cffa-9ff3-40a3-91ae-33a074489b54","Side Plank Side Kick","Core","green","Green","low","ambiguous family 'Core' + safety=green → defaults Green, needs review"
"8fff93e7-7e54-4cdf-8cac-44bb61e6be41","Hammer Curl &amp; Punch","Core","green","Green","low","ambiguous family 'Core' + safety=green → defaults Green, needs review"
"9a42c4bd-9b71-4a69-945f-ae549231ffb2","Wall Lean Plank","Core","green","Green","low","ambiguous family 'Core' + safety=green → defaults Green, needs review"
"d1c11727-ace2-4a74-b3d0-de5f940b5e54","Donkey Kick","Core","green","Green","low","ambiguous family 'Core' + safety=green → defaults Green, needs review"
"66874aec-9f46-4409-93e5-fab9cd0c7b62","Hamstring Bridge Kicks","Core","green","Green","low","ambiguous family 'Core' + safety=green → defaults Green, needs review"
"6d81c6ea-6524-47eb-a19a-0316eb9d8ef9","Seesaw Plank","Core","green","Green","low","ambiguous family 'Core' + safety=green → defaults Green, needs review"
"55eed7f5-7751-460f-8e3f-c67c5f33c644","Half Crunch Heel Touches","Core","green","Green","low","ambiguous family 'Core' + safety=green → defaults Green, needs review"
"fa955ef7-e50b-4255-8c04-a85a625e6608","Single Arm Rope Hammer Curl","Core","green","Green","low","ambiguous family 'Core' + safety=green → defaults Green, needs review"
"b3e24164-6cbe-4dcd-828e-4c635fe548ee","Glute Bridge March","Gait","green","Green","low","ambiguous family 'Gait' + safety=green → defaults Green, needs review"
"00cc972c-e3e8-49a6-ab0f-a0bb171f39e0","C March","Gait","green","Green","low","ambiguous family 'Gait' + safety=green → defaults Green, needs review"
"9f8176ff-1c2a-4db5-8ced-478d9055e7f3","Dorsiflexion March","Gait","green","Green","low","ambiguous family 'Gait' + safety=green → defaults Green, needs review"
"6962e739-6afc-4a7a-9aab-b8c7db02ae52","Supported balance and gait training.","Gait","green","Green","low","ambiguous family 'Gait' + safety=green → defaults Green, needs review"
"43005d7e-d3f6-4fa1-bcf7-ba8e1dd0ad28","A6: Step-Through Gait Drills","Gait","green","Green","low","ambiguous family 'Gait' + safety=green → defaults Green, needs review"
"251ade25-484e-428e-afe6-03c2a57224b9","Step-Through Gait Drills","Gait","green","Green","low","ambiguous family 'Gait' + safety=green → defaults Green, needs review"
"ab94e728-b836-4c35-86ac-fca91f36050f","Seated Banded Hip March","Gait","green","Green","low","ambiguous family 'Gait' + safety=green → defaults Green, needs review"
"1b882385-4a30-4bc5-9f49-067be3095a3d","Workstation/driving modification + floor reaching practice.","Gait","green","Green","low","ambiguous family 'Gait' + safety=green → defaults Green, needs review"
"f085a0df-9070-400c-b369-79be14e00625","Upright walking/shopping practice.","Gait","green","Green","low","ambiguous family 'Gait' + safety=green → defaults Green, needs review"
"6ba53834-ca92-484d-9588-17c052ff508a","Walking Leg Swings","Gait","green","Green","low","ambiguous family 'Gait' + safety=green → defaults Green, needs review"
"52249e05-f634-46bb-846f-5bd2525afa37","Symmetric stair and walking training.","Gait","green","Green","low","ambiguous family 'Gait' + safety=green → defaults Green, needs review"
"5b95ef73-a32e-42a2-9afa-c78dd8d970e0","Graded outdoor/community walking.","Gait","green","Green","low","ambiguous family 'Gait' + safety=green → defaults Green, needs review"
"eadbbc76-2147-4854-b28a-48d1747bb3a3","Seated Hip March","Gait","green","Green","low","ambiguous family 'Gait' + safety=green → defaults Green, needs review"
"04e4bc18-89cc-4c3e-9556-71f186042a23","Short Foot March","Gait","green","Green","low","ambiguous family 'Gait' + safety=green → defaults Green, needs review"
"b0745216-c714-4bea-be25-0aaa342390e3","Glute Bridge Mini March","Gait","green","Green","low","ambiguous family 'Gait' + safety=green → defaults Green, needs review"
"aa77d797-9c92-42c6-be19-288789867bc7","Myers Line Role in Gait","Gait","green","Green","low","ambiguous family 'Gait' + safety=green → defaults Green, needs review"
"88ed32f8-e1a1-4e1f-bf2e-f0d12d6dd26f","Kettlebell March","Gait","green","Green","low","ambiguous family 'Gait' + safety=green → defaults Green, needs review"
"d29db4de-ac16-4155-ac41-4a37eea03458","Banded Hip Bridge March","Gait","green","Green","low","ambiguous family 'Gait' + safety=green → defaults Green, needs review"
"bd80855b-9439-4989-bf17-dbe78ab018d2","Wall March with Band","Gait","green","Green","low","ambiguous family 'Gait' + safety=green → defaults Green, needs review"
"ee800453-0b20-4294-9e3f-b9a8e15c64ac","B March","Gait","green","Green","low","ambiguous family 'Gait' + safety=green → defaults Green, needs review"
"5e319a12-f5ef-4ac1-9045-e2fc749ace6f","Kettlebell Hip March","Gait","green","Green","low","ambiguous family 'Gait' + safety=green → defaults Green, needs review"
"d11c8b7f-df1c-4cfa-be87-f96fb3bdd8f8","Eccentric Banded March","Gait","green","Green","low","ambiguous family 'Gait' + safety=green → defaults Green, needs review"
"8128f1fc-1ed1-4b9e-89d6-f8b1bf5a3f82","Kneeling Hip Hinge","Hinge","green","Green","low","safety=green, unknown family 'Hinge' — defaults Green, needs review"
"0c924ca8-3409-40a4-8207-d8693352e4d9","Romanian Deadlift","Hinge","green","Green","low","safety=green, unknown family 'Hinge' — defaults Green, needs review"
"042b144a-7ff2-4aa6-a41c-5d68244a346f","Banded Lateral Opener","Hinge","green","Green","low","safety=green, unknown family 'Hinge' — defaults Green, needs review"
